date,latitude,longitude,wind_speed,central_pressure,basin
2021-08-06 18:00:00,17.6000,-139.700,30,1008,EP
2021-02-11 12:00:00,-23.1000,38.2000,28,1002,SI
2021-03-25 06:00:00,-11.8000,91.5000,20,1004,SI
2021-08-16 03:00:00,13.8615,150.715, , ,WP
2022-08-24 00:00:00,19.3000,117.400, , ,WP
2021-03-08 21:00:00,-27.6823,63.5131, , ,SI
2020-07-25 18:00:00,19.1000,-149.200,85,982,EP
2022-10-07 09:00:00,-10.2925,85.2425, , ,SI
2021-06-20 06:00:00,10.0900,150.270, ,1008,WP
2021-06-18 09:00:00,14.5200,-101.415, , ,EP
2020-07-24 15:00:00,16.3997,-141.901, , ,EP
2021-06-11 06:00:00,17.6364,112.791, ,1000,WP
2022-02-26 15:00:00,-14.0800,126.878, , ,SI
2022-02-24 00:00:00,-12.7000,128.700,25,1004,SI
2021-10-22 09:00:00,9.16512,144.190, , ,WP
2021-03-10 00:00:00,-17.6500,77.4000,82,967,SI
2021-07-19 03:00:00,18.7074,-115.285, , ,EP
2020-08-28 21:00:00,45.8721,124.923, , ,WP
2021-07-17 03:00:00,20.8786,133.739, , ,WP
2021-12-03 21:00:00,15.6713,84.8851,40,1000,NI
2021-01-14 09:00:00,-13.5783,96.6234, , ,SI
2020-06-11 15:00:00,15.4166,121.282, , ,WP
2022-10-22 12:00:00,20.3000,118.900, , ,WP
2023-08-18 12:00:00,17.3556,-111.100, , ,EP
2020-10-06 18:00:00,22.2000,-135.400,35,1005,EP
2023-09-07 06:00:00,16.1000,-113.700, , ,EP
2020-10-14 09:00:00,22.4574,-113.558, , ,EP
2022-04-27 12:00:00,-23.3000,49.5000, , ,SI
2021-02-14 12:00:00,5.90000,141.600, , ,WP
2020-08-28 03:00:00,16.9939,130.450, , ,WP
2023-08-08 03:00:00,29.1350,130.807, , ,WP
2020-09-29 09:00:00,35.6896,155.635, , ,WP
2023-07-31 18:00:00,24.1000,130.300, , ,WP
2021-02-28 00:00:00,-16.8000,92.2000,65,970,SI
2020-03-16 00:00:00,-15.4000,53.3000,62,980,SI
2021-08-28 18:00:00,50.7500,158.750, ,996,WP
2020-05-19 18:00:00,-5.70000,92.4000, , ,SI
2021-08-28 00:00:00,16.0000,-105.000,55,989,EP
2020-11-30 18:00:00,7.50000,86.7500,25,1002,NI
2021-03-10 18:00:00,-33.7000,66.9000,30,1004,SI
2021-07-16 21:00:00,14.7925,-122.408, , ,EP
2020-11-04 21:00:00,17.5023,-120.788, , ,EP
2021-03-04 06:00:00,-15.8500,71.0500,35,998,SI
2022-07-31 03:00:00,17.9575,-117.750, , ,EP
2021-05-28 15:00:00,5.76495,139.272, , ,WP
2020-12-10 18:00:00,-21.6500,75.6500,37,998,SI
2021-02-26 09:00:00,-14.4603,97.9125, , ,SI
2022-09-01 09:00:00,17.6572,-109.530, , ,EP
2021-07-21 03:00:00,24.1738,127.565,75,965,WP
2022-01-13 06:00:00,-15.5000,129.400,15,1000,SI
2021-01-16 21:00:00,-12.5999,63.9051, , ,SI
2020-10-15 09:00:00,29.8525,143.937, , ,WP
2022-01-24 12:00:00,-16.3000,38.8000, , ,SI
2023-05-30 12:00:00,20.7000,125.000, , ,WP
2020-11-05 06:00:00,20.2250,125.500,50,992,WP
2022-07-18 09:00:00,17.5800,-109.928, , ,EP
2023-06-02 09:00:00,28.7869,132.186, , ,WP
2022-09-08 03:00:00,17.1276,132.473, , ,WP
2020-05-30 03:00:00,17.3000,54.2000,25,1000,NI
2022-09-19 06:00:00,19.9000,-108.000,50,993,EP
2023-10-09 12:00:00,12.0000,148.500, , ,WP
2020-08-02 18:00:00,24.2000,123.875,55,990,WP
2023-06-03 00:00:00,30.7000,138.100, , ,WP
2022-07-06 06:00:00,34.0000,141.700, , ,WP
2023-03-03 06:00:00,-22.1000,38.3000, , ,SI
2020-08-19 09:00:00,23.3024,111.498, , ,WP
2023-02-19 15:00:00,-17.5497,63.2572, , ,SI
2020-02-29 21:00:00,-15.4540,110.988, , ,SI
2021-02-17 09:00:00,6.60915,133.368, , ,WP
2021-07-29 15:00:00,37.4687,117.812, , ,WP
2021-09-30 15:00:00,29.7605,138.592,85,945,WP
2023-01-30 03:00:00,-33.1023,52.9630, , ,SI
2021-12-09 03:00:00,-14.1999,103.442, , ,SI
2020-10-13 06:00:00,17.9000,-109.800,30,1007,EP
2023-09-10 06:00:00,23.8000,-126.667, , ,EP
2022-12-15 06:00:00,13.9000,67.2000, , ,NI
2022-07-03 09:00:00,11.6423,-91.1501, , ,EP
2021-07-21 12:00:00,23.9750,126.600,80,955,WP
2022-09-10 21:00:00,30.7499,-120.830, , ,EP
2020-08-10 00:00:00,50.9500,169.200, ,994,WP
2020-12-23 09:00:00,-14.6537,60.7100, , ,SI
2021-09-14 09:00:00,22.5805,82.7191, , ,NI
2022-11-14 09:00:00,25.3673,166.003, , ,WP
2023-10-22 12:00:00,13.3000,54.3000, , ,NI
2020-11-20 12:00:00,11.2000,62.6000, , ,NI
2023-09-03 00:00:00,21.4000,109.400, , ,WP
2020-12-31 18:00:00,-12.0500,72.7500,30,1000,SI
2021-10-26 00:00:00,11.2000,111.633, , ,WP
2020-10-06 15:00:00,24.4849,137.205, , ,WP
2020-05-21 18:00:00,-9.60000,93.3000, , ,SI
2023-08-28 00:00:00,16.8000,124.300, , ,WP
2022-07-16 18:00:00,14.1000,-103.900,60,993,EP
2020-12-03 06:00:00,-7.10000,83.2000, , ,SI
2021-08-06 06:00:00,17.0000,-138.200,35,1006,EP
2022-02-05 00:00:00,-19.0000,83.4000, , ,SI
2020-03-19 18:00:00,-26.7000,72.8500,30,1000,SI
2022-09-22 09:00:00,17.5424,-107.873, , ,EP
2021-01-25 18:00:00,-18.1000,95.3500,30,998,SI
2021-12-04 09:00:00,-8.27251,96.8275, , ,SI
2023-09-25 09:00:00,16.0505,109.050, , ,WP
2022-09-19 09:00:00,20.2300,-108.327, , ,EP
2022-05-29 06:00:00,13.9000,-99.1000,65,992,EP
2020-11-18 06:00:00,-19.1500,70.0000,33,998,SI
2023-10-29 06:00:00,10.8333,-92.9667, , ,EP
2021-03-08 18:00:00,-18.5500,80.7000,60,983,SI
2021-02-12 18:00:00,-18.8000,81.0500,35,1000,SI
2021-02-17 21:00:00,-21.9313,37.6724, , ,SI
2022-05-10 09:00:00,-17.1301,92.2850, , ,SI
2023-07-27 09:00:00,21.3974,119.242, , ,WP
2020-10-30 18:00:00,12.2818,140.918, ,1002,WP
2022-04-09 12:00:00,10.7893,126.617, , ,WP
2022-02-20 21:00:00,-17.6350,54.2925, , ,SI
2021-09-19 21:00:00,32.0150,140.852, , ,WP
2021-02-18 15:00:00,7.15186,131.747, , ,WP
2020-11-15 06:00:00,17.7750,106.575,35,1000,WP
2021-11-08 12:00:00,8.00000,89.4000, , ,NI
2021-10-08 03:00:00,14.7000,66.4000,25,1002,NI
2020-11-04 03:00:00,14.3049,113.346, , ,WP
2020-12-11 03:00:00,-20.3964,118.176,40,995,SI
2022-11-05 18:00:00,-11.7000,87.0000, , ,SI
2022-02-17 12:00:00,-13.9000,64.2000, , ,SI
2021-07-22 00:00:00,23.4250,126.000,85,950,WP
2023-07-17 21:00:00,17.1478,-143.385, , ,EP
2024-02-21 21:00:00,-18.5224,59.3426, , ,SI
2021-05-13 12:00:00,7.43333,127.167, , ,WP
2022-04-10 00:00:00,11.3000,126.000, , ,WP
2021-08-12 09:00:00,22.5148,-119.335, , ,EP
2021-02-05 06:00:00,-12.6000,81.2500,35,1000,SI
2023-08-01 12:00:00,16.0087,252.079, , ,EP
2023-01-20 21:00:00,-17.5132,45.9778, , ,SI
2021-08-22 12:00:00,20.9000,-151.700,35,1007,EP
2023-02-13 06:00:00,-15.3000,95.8000, , ,SI
2023-06-16 03:00:00,23.6998,69.2626, , ,NI
2021-05-26 18:00:00,22.5000,85.8000,30,988,NI
2021-06-22 09:00:00,14.3755,142.189, , ,WP
2023-08-17 12:00:00,15.2000,-107.200, , ,EP
2022-09-30 00:00:00,28.2000,135.500, , ,WP
2023-08-17 15:00:00,15.5185,-107.827, , ,EP
2023-08-30 18:00:00,21.1000,134.300, , ,WP
2022-10-22 00:00:00,16.6000,-105.300,75,982,EP
2022-09-05 15:00:00,33.3384,127.134, , ,WP
2022-09-28 03:00:00,-14.0405,76.7185, , ,SI
2022-02-23 06:00:00,-23.6000,46.3000, , ,SI
2021-04-03 18:00:00,-10.7000,123.650,30,999,SI
2022-04-27 09:00:00,-23.5769,48.7431, , ,SI
2022-03-16 12:00:00,-19.2000,92.9000,40,996,SI
2020-08-11 12:00:00,52.1000,178.150, ,1000,WP
2021-12-11 00:00:00,-16.9000,96.3000,20,1006,SI
2022-04-27 12:00:00,-13.0000,106.100,25,1002,SI
2022-07-16 09:00:00,13.6075,-102.923, , ,EP
2020-09-25 00:00:00,21.7000,-126.300,40,1004,EP
2023-08-11 15:00:00,28.0649,142.530, , ,WP
2020-05-08 09:00:00,6.91001,133.820, , ,WP
2021-08-07 00:00:00,15.4000,-103.500,25,1009,EP
2023-08-01 06:00:00,15.8000,253.600, , ,EP
2020-03-19 00:00:00,-24.7500,69.9000,38,993,SI
2021-07-26 15:00:00,34.5076,143.566, , ,WP
2023-10-20 21:00:00,19.7826,108.452, , ,WP
2023-08-16 15:00:00,41.4615,136.730, , ,WP
2022-12-15 21:00:00,13.9651,65.2701, , ,NI
2023-08-16 12:00:00,12.5000,-102.225, , ,EP
2020-10-24 00:00:00,17.9000,113.300,55,985,WP
2022-03-05 09:00:00,11.4426,83.6274, , ,NI
2022-07-19 06:00:00,18.4000,-114.200,60,991,EP
2020-06-03 00:00:00,17.3000,72.1500,50,992,NI
2020-08-29 15:00:00,20.2775,-114.657, , ,EP
2021-06-20 09:00:00,10.3641,149.858, , ,WP
2020-10-12 00:00:00,30.2333,142.267, ,1004,WP
2022-08-10 18:00:00,23.8000,-120.900,45,1004,EP
2022-04-28 12:00:00,-13.9000,110.700,25,1000,SI
2024-05-26 18:00:00,15.5000,122.500, , ,WP
2021-01-21 03:00:00,-15.6390,120.071, , ,SI
2023-03-13 15:00:00,-16.5150,34.4275, , ,SI
2020-11-02 18:00:00,15.1000,116.025,35,1002,WP
2024-03-26 21:00:00,-12.8075,50.3225, , ,SI
2023-02-17 09:00:00,-15.7002,74.5275, , ,SI
2021-05-12 00:00:00,15.9000,-112.400,20,1009,EP
2024-02-19 12:00:00,-27.3000,88.3000, , ,SI
2022-05-30 06:00:00,14.6000,-98.0000,90,968,EP
2023-03-11 09:00:00,-17.8925,37.4000, , ,SI
2021-01-01 18:00:00,-21.1000,18.8000, , ,SI
2022-01-14 21:00:00,-17.5957,125.042, , ,SI
2022-07-20 21:00:00,21.4997,-122.223, , ,EP
2020-10-11 18:00:00,17.3500,118.050, ,1000,WP
2021-08-26 09:00:00,46.5740,144.427, , ,WP
2021-01-15 15:00:00,-11.9324,68.2526, , ,SI
2023-02-19 09:00:00,-17.1998,64.9300, , ,SI
2020-07-22 12:00:00,11.6000,-128.900,60,996,EP
2020-10-04 21:00:00,20.2574,-129.543, , ,EP
2023-08-10 15:00:00,38.0051,127.546, , ,WP
2022-08-24 18:00:00,37.1000,150.400, , ,WP
2020-02-24 18:00:00,-15.0000,117.350,45,992,SI
2021-06-01 09:00:00,14.0424,-109.743, , ,EP
2023-06-10 09:00:00,17.2800,67.3925, , ,NI
2023-10-11 15:00:00,19.2849,142.855, , ,WP
2022-08-08 03:00:00,18.3924,-111.750, , ,EP
2020-11-01 12:00:00,14.1000,121.100,45,996,WP
2020-07-23 18:00:00,13.8000,-136.500,110,959,EP
2021-03-07 03:00:00,-16.8000,79.3638, , ,SI
2021-01-26 12:00:00,-25.9000,22.5000, , ,SI
2021-07-20 03:00:00,19.1570,-121.873, , ,EP
2022-09-27 21:00:00,16.0441,108.453, , ,WP
2020-08-26 09:00:00,34.2275,124.320, , ,WP
2022-09-06 03:00:00,27.5423,-126.750, , ,EP
2020-11-06 03:00:00,18.5799,-124.357, , ,EP
2022-08-10 09:00:00,23.4649,-119.278, , ,EP
2023-10-18 06:00:00,13.9000,-107.800, , ,EP
2024-01-01 03:00:00,-21.0334,41.4592, , ,SI
2024-01-19 18:00:00,-12.7000,92.4000, , ,SI
2023-08-26 06:00:00,18.0000,123.200, , ,WP
2023-08-20 09:00:00,15.7722,-147.372, , ,EP
2020-03-02 00:00:00,-18.8000,126.800,20,994,SI
2022-05-07 00:00:00,-7.20000,88.7000, , ,SI
2021-10-26 22:00:00,12.1759,109.293, , ,WP
2022-07-05 18:00:00,15.4000,-105.100,95,967,EP
2021-08-08 06:00:00,9.90000,189.500, , ,EP
2023-08-30 15:00:00,13.6475,154.400, , ,WP
2022-06-24 12:00:00,16.9000,-108.200,50,998,EP
2022-12-12 12:00:00,19.9000,130.600, , ,WP
2021-08-10 18:00:00,41.3000,148.200, ,988,WP
2021-02-01 03:00:00,-20.6221,119.175, , ,SI
2020-10-31 12:00:00,14.2000,126.475,115,915,WP
2020-08-11 18:00:00,26.4667,137.800, , ,WP
2023-10-05 00:00:00,22.0000,120.800, , ,WP
2021-04-09 03:00:00,-14.6148,108.509, , ,SI
2021-05-11 21:00:00,15.9000,-112.043, , ,EP
2021-01-24 09:00:00,-16.3220,97.0070, , ,SI
2020-10-12 03:00:00,15.7000,85.0000,30,997,NI
2022-10-20 21:00:00,15.4425,-102.707, , ,EP
2021-07-06 06:00:00,15.7636,112.036, , ,WP
2023-09-01 06:00:00,22.0000,115.400, , ,WP
2020-10-31 18:00:00,15.0600,136.060, ,1002,WP
2022-08-12 06:00:00,24.1000,-126.500,25,1009,EP
2021-08-20 03:00:00,18.6621,130.851, , ,WP
2022-08-02 00:00:00,23.1000,-123.700,40,999,EP
2022-07-18 00:00:00,16.6000,-108.300,70,986,EP
2020-10-22 12:00:00,17.3000,115.925,65,975,WP
2020-10-23 15:00:00,11.4050,132.756, , ,WP
2022-03-24 12:00:00,-22.0000,107.000,30,1002,SI
2023-05-21 21:00:00,-11.2850,68.9500, , ,SI
2021-01-18 09:00:00,-19.4037,86.7750, , ,SI
2022-08-08 12:00:00,19.7000,-113.100,55,999,EP
2022-03-29 15:00:00,-21.1299,82.4452, , ,SI
2024-05-20 03:00:00,-2.40007,76.1499, , ,SI
2021-04-12 03:00:00,-33.9130,121.846, , ,SI
2022-08-11 12:00:00,28.8000,136.100, , ,WP
2024-01-16 21:00:00,-23.7732,61.9155, , ,SI
2024-02-20 21:00:00,-14.4124,60.5750, , ,SI
2020-10-16 06:00:00,32.0500,146.400, ,1010,WP
2021-05-14 03:00:00,7.55504,124.519, , ,WP
2021-01-22 15:00:00,-21.3149,121.695, , ,SI
2024-04-10 15:00:00,-20.8177,114.923, , ,SI
2022-07-26 09:00:00,11.4073,-101.608, , ,EP
2020-10-10 15:00:00,32.1714,138.795,50,990,WP
2020-11-08 00:00:00,8.00000,134.900, ,1008,WP
2023-08-14 06:00:00,15.5000,-117.400, , ,EP
2023-10-07 18:00:00,21.4000,114.900, , ,WP
2024-05-17 03:00:00,-9.04851,51.4821, , ,SI
2020-05-23 15:00:00,-20.0752,102.877, , ,SI
2023-02-15 00:00:00,-15.3000,87.3000, , ,SI
2021-10-01 18:00:00,23.6500,63.2000,60,984,NI
2021-07-05 00:00:00,15.0000,115.300, , ,WP
2020-03-12 15:00:00,-13.9212,53.5662, , ,SI
2020-06-25 15:00:00,10.8425,-136.350, , ,EP
2021-11-05 12:00:00,9.50000,-92.0000,25,1007,EP
2022-07-29 06:00:00,15.4000,-121.300,50,998,EP
2023-08-12 09:00:00,29.0149,141.130, , ,WP
2021-09-08 06:00:00,18.5000,-107.200,30,1006,EP
2021-11-10 12:00:00,10.8400,83.0800,25,1000,NI
2021-04-23 06:00:00,23.0500,129.025,60,975,WP
2020-08-09 03:00:00,15.5563,118.134, , ,WP
2024-01-15 21:00:00,-21.9347,57.3206, , ,SI
2021-09-24 00:00:00,18.1000,93.3000, , ,NI
2022-09-24 21:00:00,19.4149,-114.000, , ,EP
2023-07-19 18:00:00,17.9000,-157.700, , ,EP
2022-08-11 15:00:00,28.6800,136.000, , ,WP
2020-09-22 03:00:00,27.4719,135.431, , ,WP
2022-07-29 18:00:00,14.4000,-113.400,60,989,EP
2022-03-30 15:00:00,-19.6073,82.3549, , ,SI
2021-01-07 21:00:00,-12.0667,101.870, , ,SI
2021-08-01 12:00:00,16.5000,-110.000,25,1008,EP
2021-07-05 15:00:00,21.1793,121.443, , ,WP
2022-12-28 06:00:00,-20.3000,77.6000, , ,SI
2023-09-06 09:00:00,27.1569,134.581, , ,WP
2021-03-08 21:00:00,-31.2124,98.0332, , ,SI
2020-12-30 06:00:00,-19.2000,34.3000,50,985,SI
2022-07-21 15:00:00,22.3073,-125.515, , ,EP
2020-07-24 03:00:00,14.9497,-138.743, , ,EP
2020-10-22 06:00:00,17.0000,116.125,60,980,WP
2022-11-06 00:00:00,-11.9000,85.4000, , ,SI
2022-02-25 15:00:00,-14.5300,92.8801, , ,SI
2023-08-26 18:00:00,15.5000,-117.900, , ,EP
2022-02-03 03:00:00,-19.0500,55.4999, , ,SI
2023-08-26 12:00:00,28.0000,151.100, , ,WP
2023-08-15 21:00:00,24.2048,168.409, , ,WP
2021-06-12 00:00:00,18.3750,110.025,35,998,WP
2021-04-09 18:00:00,-20.4000,108.350,50,982,SI
2020-02-22 18:00:00,-12.2875,119.123, , ,SI
2021-12-06 03:00:00,21.8779,88.0641, , ,NI
2022-10-30 21:00:00,8.06489,134.758, , ,WP
2022-09-04 09:00:00,27.4075,124.657, , ,WP
2020-09-30 00:00:00,13.8000,-110.300,40,1003,EP
2020-09-27 03:00:00,43.0887,147.747, , ,WP
2020-05-08 21:00:00,6.49873,133.064, , ,WP
2021-05-31 15:00:00,9.63121,128.747, , ,WP
2020-09-18 06:00:00,23.6000,-126.800,25,1008,EP
2023-06-12 21:00:00,33.3967,143.553, , ,WP
2023-06-09 15:00:00,18.4000,129.942, , ,WP
2021-08-04 03:00:00,24.9407,125.519, , ,WP
2021-03-23 21:00:00,-12.0063,91.6349, , ,SI
2020-08-11 18:00:00,28.3000,115.900, , ,WP
2023-05-22 12:00:00,-12.6000,69.2000, , ,SI
2023-08-15 18:00:00,11.1333,-146.567, , ,EP
2020-12-20 15:00:00,9.71620,114.121, , ,WP
2022-12-26 21:00:00,-18.9500,128.542, , ,SI
2021-10-24 03:00:00,12.3389,139.657, , ,WP
2021-03-06 09:00:00,-16.1637,78.1538, , ,SI
2022-06-17 18:00:00,11.7000,-89.3000,35,1004,EP
2020-11-27 03:00:00,14.1775,80.6450, , ,NI
2021-10-06 18:00:00,16.0000,112.264, ,998,WP
2021-08-24 09:00:00,12.2475,-95.3375, , ,EP
2020-04-15 18:00:00,-16.2500,83.5000,35,1002,SI
2022-07-27 21:00:00,12.4924,-106.885, , ,EP
2022-03-02 00:00:00,-18.9000,121.000,35,993,SI
2023-10-25 03:00:00,16.1516,-99.7235, , ,EP
2022-09-23 06:00:00,17.9000,-109.900,45,1000,EP
2022-02-24 21:00:00,-13.3349,95.5950, , ,SI
2021-02-15 21:00:00,5.96245,138.515, , ,WP
2022-03-13 15:00:00,-16.9353,35.0617, , ,SI
2022-08-11 09:00:00,28.8401,136.012, , ,WP
2021-12-17 03:00:00,4.12274,102.597, , ,WP
2021-01-03 09:00:00,-11.7475,73.8451, , ,SI
2022-07-28 21:00:00,13.0849,-110.915, , ,EP
2020-10-24 03:00:00,12.8293,130.542, , ,WP
2021-10-19 09:00:00,45.0752,190.376, , ,EP
2020-11-02 06:00:00,19.3500,127.625, ,1002,WP
2021-04-05 00:00:00,-15.1000,105.100,35,996,SI
2022-09-28 12:00:00,23.1000,131.700, , ,WP
2022-08-31 06:00:00,20.9000,132.400, , ,WP
2021-04-26 00:00:00,29.0000,149.150, ,988,WP
2020-04-17 15:00:00,-17.1109,78.7787, , ,SI
2021-04-23 09:00:00,-8.67120,43.5838, , ,SI
2021-06-29 15:00:00,22.5575,-107.705, , ,EP
2021-08-12 00:00:00,21.6000,-117.800,35,1005,EP
2022-10-06 15:00:00,18.0925,-115.500, , ,EP
2020-12-06 06:00:00,-11.5500,86.0000,25,1002,SI
2023-10-06 03:00:00,21.7651,117.293, , ,WP
2021-01-21 12:00:00,-22.8000,75.7000,20,1009,SI
2023-06-09 09:00:00,18.0800,130.035, , ,WP
2020-08-16 12:00:00,20.4000,-119.300,35,1004,EP
2021-06-28 09:00:00,20.0075,-106.392, , ,EP
2024-01-21 15:00:00,-12.2425,91.8850, , ,SI
2022-07-07 00:00:00,33.9000,145.400, , ,WP
2023-10-10 03:00:00,13.9851,145.962, , ,WP
2020-10-12 21:00:00,16.7203,82.9193, , ,NI
2022-09-14 09:00:00,30.7850,161.991, , ,WP
2022-06-30 21:00:00,20.0827,130.582, , ,WP
2021-01-09 06:00:00,-17.5000,63.6500,30,999,SI
2021-02-06 06:00:00,-13.9500,79.9000,55,987,SI
2022-03-12 06:00:00,-15.3000,36.7000, , ,SI
2021-08-26 12:00:00,47.0000,145.050, ,1002,WP
2023-08-08 00:00:00,28.9000,130.900, , ,WP
2024-03-12 21:00:00,-14.2870,109.883, , ,SI
2020-12-24 18:00:00,8.56364,100.673, ,1008,WP
2021-02-22 09:00:00,-12.9005,126.973, , ,SI
2020-08-09 12:00:00,16.3000,-104.700,40,1005,EP
2022-03-23 15:00:00,-19.2276,107.850, , ,SI
2022-03-22 21:00:00,-18.1275,108.872, , ,SI
2024-01-02 00:00:00,-21.4000,44.9000, , ,SI
2020-12-11 09:00:00,-21.7536,73.8125, , ,SI
2021-02-22 18:00:00,14.4750,122.525, ,1008,WP
2021-02-06 18:00:00,-29.3000,114.200,35,992,SI
2020-12-30 15:00:00,-12.0900,72.4100, , ,SI
2020-07-09 03:00:00,16.1574,-108.750, , ,EP
2020-02-29 09:00:00,-15.5964,111.214, , ,SI
2020-09-29 18:00:00,13.6000,-109.000,35,1004,EP
2021-03-10 03:00:00,-17.5886,77.0714, , ,SI
2021-10-08 09:00:00,14.4849,132.581, , ,WP
2023-11-06 09:00:00,10.5925,-114.850, , ,EP
2021-08-03 09:00:00,13.4149,-132.865, , ,EP
2023-08-24 18:00:00,20.1000,123.900, , ,WP
2021-08-25 03:00:00,12.3574,-97.5075, , ,EP
2023-08-13 03:00:00,29.9386,139.121, , ,WP
2020-10-12 06:00:00,15.9000,84.8000,30,997,NI
2024-01-23 15:00:00,-13.4000,91.5650, , ,SI
2022-09-26 15:00:00,25.8924,141.739, , ,WP
2022-06-23 15:00:00,15.9650,-105.958, , ,EP
2021-05-13 03:00:00,7.29593,128.598, , ,WP
2022-09-25 09:00:00,19.3950,-115.607, , ,EP
2021-08-20 00:00:00,18.5750,131.275, ,1008,WP
2021-03-05 09:00:00,-17.7524,43.9123, , ,SI
2022-09-17 06:00:00,15.1000,-97.4000,35,1005,EP
2024-04-08 15:00:00,-16.7925,118.395, , ,SI
2021-04-15 12:00:00,8.70000,135.700,65,975,WP
2023-05-14 18:00:00,-5.00000,80.1000, , ,SI
2021-10-26 21:00:00,20.6550,139.304, , ,WP
2020-11-07 18:00:00,12.8667,122.667, ,1004,WP
2021-02-13 21:00:00,-23.1574,33.3850, , ,SI
2021-07-18 06:00:00,15.3000,-126.600,120,950,EP
2023-07-22 06:00:00,16.3600,-127.620, , ,EP
2022-04-29 09:00:00,-13.9700,111.945, , ,SI
2023-10-02 21:00:00,20.2049,125.205, , ,WP
2021-06-12 09:00:00,19.4396,108.058, , ,WP
2021-07-21 00:00:00,24.1250,127.875,75,965,WP
2020-08-11 00:00:00,24.1538,117.746,45,996,WP
2023-09-05 21:00:00,24.8395,132.964, , ,WP
2022-03-30 06:00:00,-16.2000,109.400,20,1004,SI
2020-02-25 12:00:00,-15.7500,116.500,85,960,SI
2021-11-18 06:00:00,11.2000,81.7000,25,1000,NI
2020-12-19 00:00:00,8.96667,121.000, ,1004,WP
2022-08-12 21:00:00,16.3499,-108.050, , ,EP
2022-08-04 06:00:00,22.9000,114.100, , ,WP
2020-05-15 00:00:00,13.3000,122.725,65,980,WP
2024-02-20 06:00:00,-14.0000,58.8000, , ,SI
2020-12-09 15:00:00,-12.8499,110.819, , ,SI
2023-07-10 18:00:00,10.7000,-101.000, , ,EP
2021-11-02 18:00:00,8.80000,-84.9000,20,1009,EP
2022-09-14 06:00:00,22.9000,140.600, , ,WP
2021-08-13 09:00:00,44.8694,166.662, , ,WP
2020-10-05 15:00:00,12.1850,-105.243, , ,EP
2022-04-13 18:00:00,19.7000,137.600, , ,WP
2022-10-23 15:00:00,16.2550,88.6022, , ,NI
2021-08-13 06:00:00,12.6000,167.750, , ,WP
2022-09-24 15:00:00,19.2000,-113.193, , ,EP
2022-07-29 03:00:00,28.5413,132.808, , ,WP
2021-08-05 03:00:00,23.3150,116.952, , ,WP
2020-08-07 03:00:00,14.9500,127.250, , ,WP
2024-02-02 12:00:00,-21.8000,70.5000, , ,SI
2021-01-23 15:00:00,-21.1597,32.7538, , ,SI
2021-06-16 15:00:00,8.62748,-135.092, , ,EP
2020-10-16 03:00:00,15.7223,111.358, , ,WP
2021-03-06 09:00:00,-20.4175,50.5732, , ,SI
2022-08-25 06:00:00,40.4000,152.800, , ,WP
2021-05-23 18:00:00,15.8500,89.4500,30,992,NI
2020-08-19 03:00:00,22.5498,112.629, , ,WP
2024-03-11 18:00:00,-20.6000,35.8000, , ,SI
2024-02-23 12:00:00,-23.8000,58.5000, , ,SI
2021-08-19 18:00:00,19.6000,-138.700,45,1003,EP
2020-10-02 06:00:00,15.9000,-122.600,120,945,EP
2022-07-22 21:00:00,22.9998,-129.293, , ,EP
2021-08-26 00:00:00,45.0000,141.450, ,1006,WP
2021-07-27 09:00:00,12.9150,-116.365, , ,EP
2021-04-21 15:00:00,-9.80743,47.3213, , ,SI
2020-08-25 06:00:00,16.1000,-107.600,25,1006,EP
2021-04-18 12:00:00,13.5750,126.775,105,910,WP
2021-05-18 00:00:00,21.4500,71.2000,65,978,NI
2022-06-21 15:00:00,12.0199,-99.9224, , ,EP
2020-09-01 00:00:00,26.9000,126.000,95,935,WP
2024-02-21 15:00:00,-17.1051,59.9225, , ,SI
2023-08-09 12:00:00,11.4000,196.900, , ,EP
2023-06-09 03:00:00,14.7776,66.9224, , ,NI
2023-01-05 06:00:00,-18.5000,123.200, , ,SI
2023-08-12 09:00:00,16.8107,178.589, , ,WP
2021-07-30 18:00:00,40.8500,135.200, ,1000,WP
2020-06-29 21:00:00,20.1200,-112.305, , ,EP
2021-08-28 09:00:00,50.5257,157.388, , ,WP
2021-07-25 09:00:00,30.0842,122.239, , ,WP
2021-09-17 21:00:00,34.1076,135.349,40,996,WP
2022-09-25 00:00:00,19.5000,-114.400,30,1006,EP
2021-05-16 00:00:00,15.0000,72.7500,65,979,NI
2022-12-25 06:00:00,-18.8000,130.400, , ,SI
2023-11-03 18:00:00,10.2000,-103.867, , ,EP
2022-06-20 00:00:00,12.3000,-93.4000,25,1008,EP
2021-04-21 18:00:00,19.3000,124.750,85,945,WP
2021-05-12 12:00:00,15.7000,-114.000,20,1009,EP
2020-09-24 09:00:00,32.9230,142.573, , ,WP
2021-08-09 12:00:00,11.7000,183.600, , ,EP
2020-08-12 12:00:00,48.7000,155.300, ,992,WP
2021-12-10 03:00:00,-15.4575,100.173, , ,SI
2021-08-10 18:00:00,13.9000,-102.300,40,1004,EP
2021-10-17 15:00:00,37.0454,167.154, , ,WP
2020-10-21 12:00:00,16.0250,117.450,55,985,WP
2023-07-31 06:00:00,22.8000,131.600, , ,WP
2020-12-20 06:00:00,10.1250,114.975,35,1000,WP
2020-08-09 06:00:00,15.6000,-103.400,35,1006,EP
2021-06-12 12:00:00,11.6000,-122.300,30,1008,EP
